SaleID,SaleDate,CustomerID,ProductID,Quantity,UnitPrice,TotalAmount,Region
1535,2024-06-04,69,9,6,1057.98,6347.88,West
1536,2024-04-15,35,14,9,1021.0,9189.0,East
1537,2024-01-04,5,12,2,2154.78,4309.56,East
1538,2024-04-29,85,7,6,2617.54,15705.24,West
1539,2024-02-16,65,3,9,2346.24,21116.16,North
1540,2024-01-25,53,7,3,2617.54,7852.62,North
1541,2024-06-01,41,4,2,192.66,385.32,West
1542,2024-11-17,8,1,7,349.88,2449.16,West
1543,2024-06-12,29,7,6,2617.54,15705.24,North
1544,2024-12-07,81,4,8,192.66,1541.28,North
1545,2024-12-03,55,7,10,2617.54,26175.4,Central
1546,2024-05-08,76,2,5,1449.1,7245.5,South
1547,2024-02-22,59,13,2,357.54,715.08,Central
1548,2024-10-10,39,3,2,2346.24,4692.48,South
1549,2024-07-26,98,7,5,2617.54,13087.7,Central
1550,2024-12-15,17,15,2,2404.15,4808.3,North
1551,2024-10-23,53,14,5,1021.0,5105.0,North
1552,2024-08-21,80,2,2,1449.1,2898.2,West
1553,2024-07-05,43,1,9,349.88,3148.92,West
1554,2024-11-15,42,11,9,1149.56,10346.04,North
1555,2024-08-14,44,3,8,2346.24,18769.92,South
1556,2024-08-31,95,5,4,996.71,3986.84,South
1557,2024-04-19,52,14,6,1021.0,6126.0,West
1558,2024-02-18,71,12,6,2154.78,12928.68,South
1559,2024-02-04,88,1,10,349.88,3498.8,East
1560,2024-01-04,97,10,7,2510.69,17574.83,Central
1561,2024-07-22,58,7,3,2617.54,7852.62,South
1562,2024-01-17,98,7,8,2617.54,20940.32,East
1563,2024-02-21,11,15,2,2404.15,4808.3,West
1564,2024-04-14,53,3,9,2346.24,21116.16,South
1565,2024-07-14,58,6,6,1900.29,11401.74,East
1566,2024-04-30,91,11,1,1149.56,1149.56,East
1567,2024-11-20,7,2,4,1449.1,5796.4,North
1568,2024-11-15,2,10,7,2510.69,17574.83,West
1569,2024-04-22,3,15,9,2404.15,21637.35,North
1570,2024-05-23,72,13,10,357.54,3575.4,East
1571,2024-09-21,90,4,6,192.66,1155.96,West
1572,2024-04-27,13,4,1,192.66,192.66,West
1573,2024-03-24,83,4,4,192.66,770.64,East
1574,2024-07-23,50,8,10,1125.89,11258.9,North
1575,2024-01-17,26,11,6,1149.56,6897.36,West
1576,2024-03-07,62,4,6,192.66,1155.96,West
1577,2024-08-23,12,8,5,1125.89,5629.45,West
1578,2024-08-20,88,14,6,1021.0,6126.0,Central
1579,2024-07-18,77,13,2,357.54,715.08,North
1580,2024-11-28,91,2,3,1449.1,4347.3,East
1581,2024-11-06,87,5,8,996.71,7973.68,West
1582,2024-06-10,11,2,6,1449.1,8694.6,Central
1583,2024-02-27,11,15,6,2404.15,14424.9,North
1584,2024-02-05,18,11,9,1149.56,10346.04,Central
1585,2024-01-10,25,12,6,2154.78,12928.68,South
1586,2024-11-24,48,13,1,357.54,357.54,Central
1587,2024-07-11,3,12,3,2154.78,6464.34,Central
1588,2024-02-10,24,11,8,1149.56,9196.48,Central
1589,2024-11-07,29,10,1,2510.69,2510.69,Central
1590,2024-12-02,2,8,9,1125.89,10133.01,East
1591,2024-03-11,96,1,7,349.88,2449.16,North
1592,2024-11-01,48,5,8,996.71,7973.68,South
1593,2024-08-21,49,4,1,192.66,192.66,East
1594,2024-03-26,35,7,3,2617.54,7852.62,Central
1595,2024-07-10,13,8,10,1125.89,11258.9,East
1596,2024-05-08,25,7,3,2617.54,7852.62,West
1597,2024-08-08,85,9,1,1057.98,1057.98,South
1598,2024-06-28,69,2,10,1449.1,14491.0,West
1599,2024-12-05,16,11,9,1149.56,10346.04,West
1600,2024-04-18,91,12,8,2154.78,17238.24,East
1601,2024-06-19,13,2,9,1449.1,13041.9,East
1602,2024-07-29,76,3,3,2346.24,7038.72,West
1603,2024-09-12,5,6,1,1900.29,1900.29,East
1604,2024-05-23,81,1,8,349.88,2799.04,West
1605,2024-11-24,2,14,9,1021.0,9189.0,South
1606,2024-05-12,46,14,10,1021.0,10210.0,West
1607,2024-05-26,35,7,10,2617.54,26175.4,South
1608,2024-02-08,24,1,7,349.88,2449.16,East
1609,2024-08-16,94,13,5,357.54,1787.7,East
1610,2024-11-07,43,6,9,1900.29,17102.61,North
1611,2024-12-21,19,7,10,2617.54,26175.4,East
1612,2024-01-03,30,5,3,996.71,2990.13,West
1613,2024-11-07,9,4,3,192.66,577.98,Central
1614,2024-09-11,24,2,2,1449.1,2898.2,East
1615,2024-03-14,57,14,7,1021.0,7147.0,Central
1616,2024-03-21,87,3,1,2346.24,2346.24,West
1617,2024-04-17,87,12,1,2154.78,2154.78,North
1618,2024-05-24,38,9,2,1057.98,2115.96,East
1619,2024-07-03,28,1,9,349.88,3148.92,North
1620,2024-12-26,51,14,8,1021.0,8168.0,North
1621,2024-09-30,93,7,2,2617.54,5235.08,East
1622,2024-09-22,24,10,10,2510.69,25106.9,North
1623,2024-07-25,14,10,4,2510.69,10042.76,Central
1624,2024-12-12,73,11,5,1149.56,5747.8,West
1625,2024-12-13,93,14,2,1021.0,2042.0,West
1626,2024-10-25,56,5,4,996.71,3986.84,West
1627,2024-07-10,97,3,5,2346.24,11731.2,East
1628,2024-11-08,94,15,8,2404.15,19233.2,South
1629,2024-10-16,98,12,10,2154.78,21547.8,West
1630,2024-03-25,81,3,8,2346.24,18769.92,West
1631,2024-12-01,40,15,5,2404.15,12020.75,West
1632,2024-03-12,64,9,5,1057.98,5289.9,South
1633,2024-01-13,32,11,1,1149.56,1149.56,Central
1634,2024-07-20,17,15,5,2404.15,12020.75,West
1635,2024-12-06,93,5,6,996.71,5980.26,North
1636,2024-10-27,35,7,3,2617.54,7852.62,Central
1637,2024-05-07,20,2,5,1449.1,7245.5,East
1638,2024-10-02,69,5,8,996.71,7973.68,South
1639,2024-03-17,86,12,8,2154.78,17238.24,Central
1640,2024-05-20,38,14,5,1021.0,5105.0,North
1641,2024-11-11,90,14,1,1021.0,1021.0,West
1642,2024-12-25,36,14,1,1021.0,1021.0,Central
1643,2024-11-23,82,4,9,192.66,1733.94,Central
1644,2024-05-09,45,4,6,192.66,1155.96,South
1645,2024-08-02,72,6,7,1900.29,13302.03,North
1646,2024-05-20,90,11,10,1149.56,11495.6,South
1647,2024-11-17,1,7,6,2617.54,15705.24,West
1648,2024-08-31,66,14,8,1021.0,8168.0,West
1649,2024-12-03,34,12,7,2154.78,15083.46,West
1650,2024-03-03,68,11,2,1149.56,2299.12,North
1651,2024-05-27,23,12,10,2154.78,21547.8,South
1652,2024-06-19,28,11,10,1149.56,11495.6,East
1653,2024-12-20,47,12,9,2154.78,19393.02,Central
1654,2024-09-27,72,1,5,349.88,1749.4,South
1655,2024-10-13,42,6,9,1900.29,17102.61,North
1656,2024-07-23,68,13,10,357.54,3575.4,Central
1657,2024-04-25,25,2,6,1449.1,8694.6,South
1658,2024-04-02,21,3,3,2346.24,7038.72,South
1659,2024-11-24,51,3,8,2346.24,18769.92,East
1660,2024-09-22,87,10,4,2510.69,10042.76,Central
1661,2024-02-06,37,3,2,2346.24,4692.48,Central
1662,2024-08-24,78,6,5,1900.29,9501.45,North
1663,2024-09-17,37,15,3,2404.15,7212.45,East
1664,2024-03-08,92,1,9,349.88,3148.92,Central
1665,2024-03-13,96,11,8,1149.56,9196.48,East
1666,2024-03-08,44,1,6,349.88,2099.28,West
1667,2024-10-11,14,14,5,1021.0,5105.0,South
1668,2024-12-26,82,2,5,1449.1,7245.5,Central
1669,2024-07-31,46,12,6,2154.78,12928.68,South
1670,2024-03-12,3,6,1,1900.29,1900.29,South
1671,2024-12-15,43,10,4,2510.69,10042.76,West
1672,2024-11-13,49,4,9,192.66,1733.94,North
1673,2024-08-19,16,8,6,1125.89,6755.34,South
1674,2024-02-18,38,12,8,2154.78,17238.24,North
1675,2024-04-16,32,4,2,192.66,385.32,Central
1676,2024-09-29,89,14,4,1021.0,4084.0,North
1677,2024-06-11,13,2,9,1449.1,13041.9,South
1678,2024-07-09,42,8,7,1125.89,7881.23,West
1679,2024-04-03,15,5,3,996.71,2990.13,North
1680,2024-01-19,20,15,1,2404.15,2404.15,East
1681,2024-05-06,36,7,7,2617.54,18322.78,South
1682,2024-10-31,33,4,9,192.66,1733.94,South
1683,2024-07-24,40,4,2,192.66,385.32,North
1684,2024-06-10,59,13,1,357.54,357.54,North
1685,2024-04-10,25,5,1,996.71,996.71,West
1686,2024-03-03,34,10,7,2510.69,17574.83,North
1687,2024-07-11,14,4,6,192.66,1155.96,South
1688,2024-03-26,26,7,2,2617.54,5235.08,Central
1689,2024-09-20,74,13,2,357.54,715.08,North
1690,2024-06-06,20,12,8,2154.78,17238.24,East
1691,2024-06-07,66,8,4,1125.89,4503.56,Central
1692,2024-10-18,50,12,8,2154.78,17238.24,East
1693,2024-01-28,31,7,10,2617.54,26175.4,Central
1694,2024-02-10,76,5,4,996.71,3986.84,East
1695,2024-11-06,92,13,1,357.54,357.54,East
1696,2024-01-21,49,6,4,1900.29,7601.16,North
1697,2024-12-09,18,4,5,192.66,963.3,West
1698,2024-11-07,55,9,2,1057.98,2115.96,West
1699,2024-11-24,59,8,5,1125.89,5629.45,Central
1700,2024-08-28,20,8,6,1125.89,6755.34,North
1701,2024-11-10,70,2,2,1449.1,2898.2,South
1702,2024-11-14,67,10,7,2510.69,17574.83,South
1703,2024-05-17,27,14,2,1021.0,2042.0,West
1704,2024-09-08,71,1,8,349.88,2799.04,Central
1705,2024-06-13,64,10,1,2510.69,2510.69,North
1706,2024-10-28,30,11,6,1149.56,6897.36,Central
1707,2024-04-25,4,11,1,1149.56,1149.56,East
1708,2024-04-16,81,15,9,2404.15,21637.35,North
1709,2024-08-14,66,15,9,2404.15,21637.35,East
1710,2024-01-26,88,8,9,1125.89,10133.01,North
1711,2024-02-28,83,13,9,357.54,3217.86,East
1712,2024-11-02,95,8,4,1125.89,4503.56,Central
1713,2024-02-10,29,15,8,2404.15,19233.2,South
1714,2024-03-13,10,15,8,2404.15,19233.2,South
1715,2024-10-14,82,12,4,2154.78,8619.12,Central
1716,2024-05-08,67,6,7,1900.29,13302.03,East
1717,2024-12-23,66,6,5,1900.29,9501.45,West
1718,2024-05-10,99,1,6,349.88,2099.28,Central
1719,2024-03-03,83,4,9,192.66,1733.94,East
1720,2024-09-25,94,1,8,349.88,2799.04,East
1721,2024-06-18,37,12,1,2154.78,2154.78,Central
1722,2024-02-25,99,6,1,1900.29,1900.29,West
1723,2024-05-03,70,3,10,2346.24,23462.4,Central
1724,2024-09-19,1,5,7,996.71,6976.97,South
1725,2024-01-21,93,1,5,349.88,1749.4,South
1726,2024-08-22,41,4,8,192.66,1541.28,Central
1727,2024-03-08,99,6,4,1900.29,7601.16,Central
1728,2024-01-20,79,15,7,2404.15,16829.05,Central
1729,2024-08-03,32,2,9,1449.1,13041.9,North
1730,2024-10-14,26,5,10,996.71,9967.1,Central
1731,2024-10-19,64,9,3,1057.98,3173.94,West
1732,2024-11-06,30,6,6,1900.29,11401.74,South
1733,2024-04-29,80,14,8,1021.0,8168.0,North
1734,2024-11-30,81,8,10,1125.89,11258.9,South
1735,2024-06-22,58,9,2,1057.98,2115.96,South
1736,2024-06-01,9,4,6,192.66,1155.96,East
1737,2024-09-13,67,10,2,2510.69,5021.38,South
1738,2024-05-03,7,12,8,2154.78,17238.24,South
1739,2024-08-10,51,10,5,2510.69,12553.45,South
1740,2024-10-24,26,9,5,1057.98,5289.9,Central
1741,2024-07-31,62,4,10,192.66,1926.6,South
1742,2024-12-16,19,7,9,2617.54,23557.86,North
1743,2024-10-29,36,1,6,349.88,2099.28,North
1744,2024-01-02,42,8,1,1125.89,1125.89,North
1745,2024-01-23,89,13,9,357.54,3217.86,West
1746,2024-08-16,42,3,9,2346.24,21116.16,West
1747,2024-06-23,39,10,9,2510.69,22596.21,Central
1748,2024-09-14,39,2,4,1449.1,5796.4,Central
1749,2024-03-16,65,3,7,2346.24,16423.68,West
1750,2024-05-26,82,7,8,2617.54,20940.32,East
1751,2024-11-29,64,1,7,349.88,2449.16,North
1752,2024-02-28,54,13,2,357.54,715.08,South
1753,2024-08-03,4,4,1,192.66,192.66,East
1754,2024-09-02,55,15,1,2404.15,2404.15,Central
1755,2024-10-11,26,1,5,349.88,1749.4,Central
1756,2024-09-04,54,15,5,2404.15,12020.75,Central
1757,2024-08-27,54,7,1,2617.54,2617.54,East
1758,2024-10-06,94,10,5,2510.69,12553.45,North
1759,2024-06-29,91,12,4,2154.78,8619.12,Central
1760,2024-06-02,1,2,7,1449.1,10143.7,South
1761,2024-02-17,5,4,10,192.66,1926.6,West
1762,2024-01-28,70,8,6,1125.89,6755.34,South
1763,2024-01-18,98,7,6,2617.54,15705.24,South
1764,2024-01-06,48,9,6,1057.98,6347.88,Central
1765,2024-06-12,13,12,7,2154.78,15083.46,West
1766,2024-09-13,85,12,6,2154.78,12928.68,Central
1767,2024-05-07,48,15,9,2404.15,21637.35,Central
1768,2024-12-25,91,9,8,1057.98,8463.84,East
1769,2024-09-22,80,8,2,1125.89,2251.78,Central
1770,2024-09-12,73,14,2,1021.0,2042.0,East
1771,2024-09-09,64,13,5,357.54,1787.7,North
1772,2024-04-03,13,2,5,1449.1,7245.5,Central
1773,2024-11-08,6,5,7,996.71,6976.97,West
1774,2024-11-06,99,4,10,192.66,1926.6,East
1775,2024-08-11,75,9,9,1057.98,9521.82,North
1776,2024-02-12,5,15,1,2404.15,2404.15,South
1777,2024-08-17,89,6,5,1900.29,9501.45,South
1778,2024-04-17,10,8,3,1125.89,3377.67,East
1779,2024-05-07,82,11,4,1149.56,4598.24,West
1780,2024-05-31,13,14,8,1021.0,8168.0,South
1781,2024-06-23,47,8,1,1125.89,1125.89,West
1782,2024-06-04,83,5,2,996.71,1993.42,Central
1783,2024-10-27,69,15,6,2404.15,14424.9,South
1784,2024-06-27,59,2,4,1449.1,5796.4,West
1785,2024-08-25,55,14,3,1021.0,3063.0,East
1786,2024-03-18,57,4,3,192.66,577.98,East
1787,2024-02-20,11,10,10,2510.69,25106.9,West
1788,2024-01-18,5,6,7,1900.29,13302.03,North
1789,2024-10-12,45,14,4,1021.0,4084.0,Central
1790,2024-07-13,95,9,4,1057.98,4231.92,North
1791,2024-10-20,60,14,1,1021.0,1021.0,South
1792,2024-05-13,45,11,5,1149.56,5747.8,South
1793,2024-02-16,34,1,8,349.88,2799.04,South
1794,2024-08-08,10,6,1,1900.29,1900.29,South
1795,2024-12-20,92,1,5,349.88,1749.4,North
1796,2024-10-20,38,2,7,1449.1,10143.7,South
1797,2024-03-26,94,14,10,1021.0,10210.0,North
1798,2024-04-30,17,11,10,1149.56,11495.6,East
1799,2024-11-09,80,5,2,996.71,1993.42,North
1800,2024-04-07,67,5,4,996.71,3986.84,Central
1801,2024-09-19,23,3,4,2346.24,9384.96,East
1802,2024-01-10,35,1,10,349.88,3498.8,West
1803,2024-11-02,45,2,9,1449.1,13041.9,North
1804,2024-07-19,16,9,9,1057.98,9521.82,West
1805,2024-10-02,35,1,10,349.88,3498.8,West
1806,2024-04-09,25,2,9,1449.1,13041.9,West
1807,2024-09-23,54,15,5,2404.15,12020.75,East
1808,2024-09-25,32,15,6,2404.15,14424.9,South
1809,2024-06-25,9,15,10,2404.15,24041.5,Central
1810,2024-08-08,28,4,8,192.66,1541.28,South
1811,2024-04-18,35,10,10,2510.69,25106.9,North
1812,2024-09-09,97,11,5,1149.56,5747.8,North
1813,2024-08-06,67,3,10,2346.24,23462.4,South
1814,2024-05-11,65,1,8,349.88,2799.04,South
1815,2024-03-31,21,5,2,996.71,1993.42,North
1816,2024-11-26,88,7,7,2617.54,18322.78,West
1817,2024-01-16,28,6,9,1900.29,17102.61,North
1818,2024-07-15,66,15,1,2404.15,2404.15,South
1819,2024-10-21,69,11,1,1149.56,1149.56,West
1820,2024-08-16,41,3,10,2346.24,23462.4,South
1821,2024-09-29,70,14,5,1021.0,5105.0,East
1822,2024-05-22,6,9,6,1057.98,6347.88,East
1823,2024-10-07,20,15,10,2404.15,24041.5,East
1824,2024-04-13,80,15,9,2404.15,21637.35,East
1825,2024-08-28,29,11,8,1149.56,9196.48,East
1826,2024-04-28,61,12,6,2154.78,12928.68,East
1827,2024-03-29,86,1,8,349.88,2799.04,South
1828,2024-10-30,69,15,4,2404.15,9616.6,South
1829,2024-01-19,99,4,5,192.66,963.3,Central
1830,2024-11-02,44,7,8,2617.54,20940.32,East
1831,2024-01-29,99,15,9,2404.15,21637.35,East
1832,2024-09-16,39,9,10,1057.98,10579.8,West
1833,2024-05-18,87,8,6,1125.89,6755.34,West
1834,2024-09-20,52,13,3,357.54,1072.62,Central
1835,2024-10-02,51,14,3,1021.0,3063.0,South
1836,2024-12-15,22,6,1,1900.29,1900.29,South
1837,2024-08-17,2,2,9,1449.1,13041.9,South
1838,2024-03-14,61,15,4,2404.15,9616.6,West
1839,2024-10-08,85,7,7,2617.54,18322.78,East
1840,2024-04-16,28,2,2,1449.1,2898.2,East
1841,2024-01-22,51,14,9,1021.0,9189.0,South
1842,2024-12-26,92,2,9,1449.1,13041.9,Central
1843,2024-12-29,39,15,4,2404.15,9616.6,Central
1844,2024-01-16,63,5,3,996.71,2990.13,Central
1845,2024-10-21,38,4,2,192.66,385.32,South
1846,2024-10-05,93,3,10,2346.24,23462.4,West
1847,2024-03-23,80,15,6,2404.15,14424.9,Central
1848,2024-02-17,56,6,1,1900.29,1900.29,West
1849,2024-12-03,46,7,1,2617.54,2617.54,South
1850,2024-07-25,59,5,5,996.71,4983.55,North
1851,2024-09-01,30,12,2,2154.78,4309.56,West
1852,2024-08-16,33,1,5,349.88,1749.4,South
1853,2024-12-29,99,13,3,357.54,1072.62,West
1854,2024-03-06,82,6,4,1900.29,7601.16,South
1855,2024-09-30,50,4,1,192.66,192.66,Central
1856,2024-07-20,15,9,9,1057.98,9521.82,South
1857,2024-02-22,86,13,8,357.54,2860.32,South
1858,2024-05-20,2,11,1,1149.56,1149.56,North
1859,2024-02-09,17,1,7,349.88,2449.16,East
1860,2024-08-11,73,1,2,349.88,699.76,North
1861,2024-04-15,82,12,1,2154.78,2154.78,East
1862,2024-12-14,48,8,2,1125.89,2251.78,Central
1863,2024-08-12,77,3,10,2346.24,23462.4,South
1864,2024-11-27,76,6,3,1900.29,5700.87,East
1865,2024-11-18,42,10,7,2510.69,17574.83,Central
1866,2024-01-31,100,4,6,192.66,1155.96,North
1867,2024-06-15,6,1,4,349.88,1399.52,East
1868,2024-01-23,82,14,6,1021.0,6126.0,North
1869,2024-11-10,53,8,8,1125.89,9007.12,South
1870,2024-11-01,69,7,10,2617.54,26175.4,Central
1871,2024-07-04,95,15,6,2404.15,14424.9,South
1872,2024-10-21,80,12,4,2154.78,8619.12,South
1873,2024-11-10,16,8,6,1125.89,6755.34,Central
1874,2024-07-26,20,1,8,349.88,2799.04,Central
1875,2024-08-27,6,14,4,1021.0,4084.0,Central
1876,2024-09-15,83,7,3,2617.54,7852.62,East
1877,2024-04-15,90,14,2,1021.0,2042.0,Central
1878,2024-03-10,48,5,10,996.71,9967.1,East
1879,2024-05-27,54,6,5,1900.29,9501.45,East
1880,2024-04-12,61,1,9,349.88,3148.92,West
1881,2024-12-15,39,14,8,1021.0,8168.0,Central
1882,2024-10-27,88,8,8,1125.89,9007.12,Central
1883,2024-03-28,42,5,2,996.71,1993.42,North
1884,2024-10-03,98,11,10,1149.56,11495.6,West
1885,2024-09-22,68,5,2,996.71,1993.42,South
1886,2024-06-12,57,13,7,357.54,2502.78,North
1887,2024-03-13,70,3,3,2346.24,7038.72,South
1888,2024-02-24,21,14,4,1021.0,4084.0,West
1889,2024-08-29,48,3,3,2346.24,7038.72,West
1890,2024-11-25,45,15,10,2404.15,24041.5,West
1891,2024-01-02,68,10,1,2510.69,2510.69,Central
1892,2024-02-28,33,3,4,2346.24,9384.96,Central
1893,2024-08-19,93,14,5,1021.0,5105.0,Central
1894,2024-11-15,76,11,9,1149.56,10346.04,Central
1895,2024-12-04,44,13,4,357.54,1430.16,South
1896,2024-04-10,21,7,3,2617.54,7852.62,Central
1897,2024-01-16,24,4,10,192.66,1926.6,South
1898,2024-04-07,70,3,4,2346.24,9384.96,Central
1899,2024-02-29,27,6,10,1900.29,19002.9,North
1900,2024-09-24,1,8,1,1125.89,1125.89,South
1901,2024-05-11,90,4,10,192.66,1926.6,West
1902,2024-10-07,97,11,7,1149.56,8046.92,North
1903,2024-06-23,21,14,6,1021.0,6126.0,Central
1904,2024-12-01,4,5,7,996.71,6976.97,North
1905,2024-07-07,53,2,2,1449.1,2898.2,South
1906,2024-09-20,80,5,6,996.71,5980.26,North
1907,2024-03-29,54,10,10,2510.69,25106.9,East
1908,2024-09-11,94,4,7,192.66,1348.62,South
1909,2024-11-24,28,7,3,2617.54,7852.62,Central
1910,2024-06-17,64,7,5,2617.54,13087.7,West
1911,2024-10-19,93,1,3,349.88,1049.64,North
1912,2024-06-18,13,15,2,2404.15,4808.3,Central
1913,2024-01-09,44,4,5,192.66,963.3,North
1914,2024-09-04,28,10,2,2510.69,5021.38,South
1915,2024-11-06,98,1,3,349.88,1049.64,East
1916,2024-06-02,92,15,10,2404.15,24041.5,East
1917,2024-09-26,28,13,5,357.54,1787.7,North
1918,2024-03-10,8,7,2,2617.54,5235.08,West
1919,2024-02-17,54,8,4,1125.89,4503.56,Central
1920,2024-05-10,45,14,2,1021.0,2042.0,Central
1921,2024-03-25,30,15,3,2404.15,7212.45,North
1922,2024-02-26,32,4,10,192.66,1926.6,North
1923,2024-03-07,20,14,3,1021.0,3063.0,East
1924,2024-04-11,96,4,5,192.66,963.3,East
1925,2024-10-30,87,14,9,1021.0,9189.0,West
1926,2024-01-05,91,8,5,1125.89,5629.45,North
1927,2024-08-25,11,3,10,2346.24,23462.4,South
1928,2024-07-05,44,14,8,1021.0,8168.0,Central
1929,2024-05-20,13,6,3,1900.29,5700.87,North
1930,2024-03-24,76,5,9,996.71,8970.39,East
1931,2024-02-05,92,4,6,192.66,1155.96,West
1932,2024-02-15,89,13,6,357.54,2145.24,South
1933,2024-08-20,56,2,2,1449.1,2898.2,East
1934,2024-11-22,55,7,10,2617.54,26175.4,South
1935,2024-09-19,19,13,8,357.54,2860.32,West
1936,2024-02-18,73,13,6,357.54,2145.24,West
1937,2024-10-10,76,4,3,192.66,577.98,North
1938,2024-04-03,17,2,10,1449.1,14491.0,North
1939,2024-01-29,21,15,8,2404.15,19233.2,West
1940,2024-03-09,22,3,7,2346.24,16423.68,Central
1941,2024-04-02,26,14,4,1021.0,4084.0,South
1942,2024-09-08,55,11,7,1149.56,8046.92,Central
1943,2024-01-22,21,6,6,1900.29,11401.74,Central
1944,2024-03-11,17,15,3,2404.15,7212.45,Central
1945,2024-04-17,80,2,1,1449.1,1449.1,South
1946,2024-07-25,80,1,4,349.88,1399.52,South
1947,2024-08-25,33,15,7,2404.15,16829.05,East
1948,2024-02-03,14,5,10,996.71,9967.1,West
1949,2024-05-27,14,6,4,1900.29,7601.16,Central
1950,2024-12-01,36,2,6,1449.1,8694.6,South
1951,2024-09-10,84,15,10,2404.15,24041.5,East
1952,2024-06-02,80,12,6,2154.78,12928.68,South
1953,2024-04-17,67,7,4,2617.54,10470.16,South
1954,2024-03-07,24,6,10,1900.29,19002.9,Central
1955,2024-06-07,57,4,5,192.66,963.3,South
1956,2024-03-11,95,2,6,1449.1,8694.6,East
1957,2024-11-15,24,6,5,1900.29,9501.45,North
1958,2024-03-07,47,2,2,1449.1,2898.2,Central
1959,2024-08-10,66,10,1,2510.69,2510.69,West
1960,2024-07-11,89,14,9,1021.0,9189.0,East
1961,2024-12-05,75,8,2,1125.89,2251.78,Central
1962,2024-12-19,30,11,1,1149.56,1149.56,West
1963,2024-10-05,99,3,3,2346.24,7038.72,West
1964,2024-04-16,52,1,8,349.88,2799.04,West
1965,2024-03-04,89,14,3,1021.0,3063.0,East
1966,2024-08-10,86,6,2,1900.29,3800.58,East
1967,2024-11-20,50,12,10,2154.78,21547.8,Central
1968,2024-03-19,32,10,7,2510.69,17574.83,South
1969,2024-10-27,27,6,5,1900.29,9501.45,South
1970,2024-02-21,43,1,3,349.88,1049.64,Central
1971,2024-11-29,64,15,9,2404.15,21637.35,Central
1972,2024-08-11,85,15,8,2404.15,19233.2,East
1973,2024-10-29,53,5,9,996.71,8970.39,South
1974,2024-08-17,83,8,8,1125.89,9007.12,East
1975,2024-04-02,52,9,4,1057.98,4231.92,West
1976,2024-02-12,54,3,4,2346.24,9384.96,Central
1977,2024-03-24,54,5,7,996.71,6976.97,West
1978,2024-09-24,26,14,1,1021.0,1021.0,West
1979,2024-06-07,67,9,8,1057.98,8463.84,North
1980,2024-03-18,13,2,6,1449.1,8694.6,East
1981,2024-10-21,17,8,8,1125.89,9007.12,East
1982,2024-07-31,29,9,4,1057.98,4231.92,South
1983,2024-11-21,3,2,5,1449.1,7245.5,Central
1984,2024-10-06,42,2,2,1449.1,2898.2,South
1985,2024-05-30,6,14,6,1021.0,6126.0,West
1986,2024-09-23,72,13,5,357.54,1787.7,East
1987,2024-06-11,43,12,8,2154.78,17238.24,West
1988,2024-09-09,83,12,7,2154.78,15083.46,East
1989,2024-08-02,7,12,6,2154.78,12928.68,East
1990,2024-12-06,38,3,9,2346.24,21116.16,South
1991,2024-03-03,44,7,7,2617.54,18322.78,East
1992,2024-08-02,37,1,8,349.88,2799.04,West
1993,2024-10-19,91,1,7,349.88,2449.16,Central
1994,2024-06-29,46,13,7,357.54,2502.78,Central
1995,2024-08-22,90,13,8,357.54,2860.32,Central
1996,2024-08-05,50,9,1,1057.98,1057.98,North
1997,2024-10-05,9,13,4,357.54,1430.16,South
1998,2024-10-19,44,7,7,2617.54,18322.78,East
1999,2024-02-23,42,13,1,357.54,357.54,North
2000,2024-06-10,67,6,5,1900.29,9501.45,Central
